

Results from query to  NASA/IPAC Extragalactic Database (NED),
which is operated by the Jet Propulsion Laboratory, California Institute of
Technology, under contract with the National Aeronautics and Space Administration.
This work was (partially) supported by the US National Virtual Observatory
development project, which is funded by the National Science Foundation
under cooperative agreement AST0122449 with The Johns Hopkins University.



queryDateTime:2016-09-19T09:00:54PDT



Main Information Table for All Sky, chosen by params



Equinox:J2000.0



CoordSystem:Equatorial

No.|Object Name|RA(deg)|DEC(deg)|Type|Velocity|Redshift|Redshift Flag|Magnitude and Filter|Distance (arcmin)|References|Notes|Photometry Points|Positions|Redshift Points|Diameter Points|Associations
3201|GALEXASC J010351.63-311817.5  | 15.96583 | -31.30511 |!*|   -60|-0.000200 |    |19.29|  0.000|0|0|5|3|1|0|0
3202|2dFGRS S445Z235| 15.53571 | -31.48567 |!*|   -60|-0.000200 |    |19.30|  0.000|0|0|1|2|1|0|0
3203|2dFGRS S448Z192| 19.18367 | -31.88742 |!*|   -60|-0.000200 |    |19.39|  0.000|0|0|1|2|1|0|0
3204|2dFGRS S376Z105| 19.67087 | -29.72947 |!*|   -60|-0.000200 |    |19.44|  0.000|0|0|1|2|1|0|0
3205|GALEXMSC J010637.96-310119.8  | 16.65775 | -31.02292 |!*|   -60|-0.000200 |    |19.46|  0.000|0|0|5|3|1|0|0
3206|GALEXASC J025419.72-285050.2  | 43.58200 | -28.84736 |!*|   -60|-0.000200 |    |17.70|  0.000|0|0|5|3|1|0|0
3207|GALEXASC J024925.13-272114.3  | 42.35483 | -27.35414 |!*|   -60|-0.000200 |    |17.82|  0.000|0|0|4|3|1|0|0
3208|2dFGRS S315Z097| 43.64671 | -29.41144 |!*|   -60|-0.000200 |    |18.31|  0.000|0|0|1|2|1|0|0
3209|2dFGRS S388Z094| 34.37438 | -29.65867 |!*|   -60|-0.000200 |    |18.54|  0.000|0|0|1|2|1|0|0
3210|2dFGRS S387Z049| 33.74737 | -30.79428 |!*|   -60|-0.000200 |    |18.96|  0.000|0|0|1|2|1|0|0
3211|2dFGRS S461Z297| 33.20846 | -31.81536 |!*|   -60|-0.000200 |    |18.97|  0.000|0|0|1|2|1|0|0
3212|2dFGRS S388Z031| 34.89958 | -30.17767 |!*|   -60|-0.000200 |    |19.10|  0.000|0|0|1|2|1|0|0
3213|2dFGRS S467Z141| 42.83525 | -32.23322 |!*|   -60|-0.000200 |    |19.15|  0.000|0|0|1|2|1|0|0
3214|2dFGRS S395Z019| 43.16771 | -30.57647 |!*|   -60|-0.000200 |    |19.27|  0.000|0|0|1|2|1|0|0
3215|GALEXASC J023120.50-310418.5  | 37.83579 | -31.07258 |!*|   -60|-0.000200 |:   |19.46|  0.000|0|0|5|3|1|0|0
3216|2dFGRS S241Z137| 49.96963 | -28.05861 |!*|   -60|-0.000200 |    |19.17|  0.000|0|0|1|2|1|0|0
3217|GALEXASC J031932.12-290453.0  | 49.88442 | -29.08136 |!*|   -60|-0.000200 |    |17.62|  0.000|0|0|5|3|1|0|0
3218|2dFGRS S399Z125| 50.37054 | -30.02133 |!*|   -60|-0.000200 |    |17.63|  0.000|0|0|1|2|1|0|0
3219|GALEXASC J030802.06-320151.3  | 47.00821 | -32.03106 |!*|   -60|-0.000200 |    |18.23|  0.000|0|0|5|3|1|0|0
3220|GALEXASC J030028.46-275526.5  | 45.11929 | -27.92394 |!*|   -60|-0.000200 |    |18.60|  0.000|0|0|5|3|1|0|0
3221|2dFGRS S469Z209| 45.41754 | -31.55008 |!*|   -60|-0.000200 |    |18.74|  0.000|0|0|1|2|1|0|0
3222|2dFGRS S391Z221| 37.91296 | -31.24844 |!*|   -60|-0.000200 |    |18.66|  0.000|0|0|1|2|1|0|0
3223|2dFGRS S401Z041| 53.55321 | -29.98003 |!*|   -60|-0.000200 |    |18.73|  0.000|0|0|1|2|1|0|0
3224|GALEXASC J025620.04-285847.0  | 44.08313 | -28.98050 |!*|   -60|-0.000200 |    |18.99|  0.000|0|0|4|3|1|0|0
3225|2dFGRS S324Z087| 54.69062 | -28.89917 |!*|   -60|-0.000200 |    |18.82|  0.000|0|0|1|2|1|0|0
3226|2dFGRS S402Z241| 53.41325 | -30.16136 |!*|   -60|-0.000200 |    |18.82|  0.000|0|0|1|2|1|0|0
3227|2dFGRS S400Z138| 51.22575 | -30.75719 |!*|   -60|-0.000200 |    |18.82|  0.000|0|0|1|2|1|0|0
3228|GALEXASC J033005.11-312650.7  | 52.52137 | -31.44786 |!*|   -60|-0.000200 |    |18.87|  0.000|0|0|5|3|1|0|0
3229|2dFGRS S320Z022| 49.17408 | -28.66578 |!*|   -60|-0.000200 |    |19.27|  0.000|0|0|1|2|1|0|0
3230|2dFGRS S471Z129| 49.00075 | -32.19950 |!*|   -60|-0.000200 |    |19.32|  0.000|0|0|1|2|1|0|0
3231|2dFGRS S471Z225| 50.14571 | -31.78936 |!*|   -60|-0.000200 |    |19.33|  0.000|0|0|1|2|1|0|0
3232|2dFGRS S401Z144| 52.96779 | -30.39786 |!*|   -60|-0.000200 |    |19.46|  0.000|0|0|1|2|1|0|0
3233|2dFGRS S912Z438| 69.48417 | -31.01950 |!*|   -60|-0.000200 |    |17.21|  0.000|0|0|1|2|1|0|0
3234|2dFGRS S912Z535| 69.97163 | -31.11500 |!*|   -60|-0.000200 |    |17.87|  0.000|0|0|1|2|1|0|0
3235|GALEXASC J052438.99-280819.0  | 81.16354 | -28.13853 |!*|   -60|-0.000200 |    |18.87|  0.000|0|0|5|3|1|0|0
3236|2dFGRS S892Z324| 80.66142 | -28.56269 |!*|   -60|-0.000200 |:   |19.41|  0.000|0|0|1|2|1|0|0
3237|2dFGRS S892Z075| 81.64642 | -28.31164 |!*|   -60|-0.000200 |    |19.42|  0.000|0|0|1|2|1|0|0
3238|2dFGRS S909Z301| 79.88604 | -31.24508 |!*|   -60|-0.000200 |    |18.22|  0.000|0|0|1|2|1|0|0
3239|2dFGRS S337Z071|336.44954 | -29.74586 |!*|   -60|-0.000200 |    |17.67|  0.000|0|0|1|2|1|0|0
3240|GALEXASC J214439.70-290957.8  |326.16613 | -29.16628 |!*|   -60|-0.000200 |    |17.81|  0.000|0|0|9|4|1|0|0
3241|2dFGRS S412Z096|336.84504 | -32.17883 |!*|   -60|-0.000200 |    |18.17|  0.000|0|0|1|2|1|0|0
3242|2dFGRS S176Z100|333.28833 | -28.31942 |!*|   -60|-0.000200 |    |18.09|  0.000|0|0|1|2|1|0|0
3243|GALEXASC J214949.46-285005.8  |327.45683 | -28.83578 |!*|   -60|-0.000200 |    |18.21|  0.000|0|0|5|3|1|0|0
3244|2dFGRS S254Z103|334.33108 | -28.52828 |!*|   -60|-0.000200 |    |18.40|  0.000|0|0|1|2|1|0|0
3245|GALEXASC J221035.49-272503.4  |332.64725 | -27.41764 |!*|   -60|-0.000200 |    |18.33|  0.000|0|0|5|3|1|0|0
3246|2dFGRS S248Z081|327.86954 | -28.83236 |!*|   -60|-0.000200 |    |18.35|  0.000|0|0|1|2|1|0|0
3247|2dFGRS S406Z158|328.80625 | -31.53544 |!*|   -60|-0.000200 |    |18.46|  0.000|0|0|1|2|1|0|0
3248|GALEXASC J221816.86-274741.1  |334.57004 | -27.79528 |!*|   -60|-0.000200 |    |18.39|  0.000|0|0|8|4|1|0|0
3249|2dFGRS S258Z035|339.58121 | -27.98522 |!*|   -60|-0.000200 |    |18.51|  0.000|0|0|1|2|1|0|0
3250|2dFGRS S253Z132|334.20150 | -29.11828 |!*|   -60|-0.000200 |    |18.63|  0.000|0|0|1|2|1|0|0
3251|GALEXASC J215154.63-294047.8  |327.97775 | -29.68044 |!*|   -60|-0.000200 |    |18.56|  0.000|0|0|7|4|1|0|0
3252|2dFGRS S326Z215|325.62479 | -30.94389 |!*|   -60|-0.000200 |    |18.56|  0.000|0|0|1|2|1|0|0
3253|2dFGRS S337Z057|336.64908 | -30.16564 |!*|   -60|-0.000200 |    |18.75|  0.000|0|0|1|2|1|0|0
3254|2dFGRS S175Z114|332.48621 | -27.80294 |!*|   -60|-0.000200 |    |18.65|  0.000|0|0|1|2|1|0|0
3255|2dFGRS S331Z191|330.89396 | -31.44156 |!*|   -60|-0.000200 |    |18.68|  0.000|0|0|1|2|1|0|0
3256|GALEXASC J215952.15-272204.5  |329.96842 | -27.36750 |!*|   -60|-0.000200 |    |18.71|  0.000|0|0|5|3|1|0|0
3257|2dFGRS S406Z286|327.37604 | -32.00469 |!*|   -60|-0.000200 |    |18.91|  0.000|0|0|1|2|1|0|0
3258|2dFGRS S327Z187|326.17054 | -30.64544 |!*|   -60|-0.000200 |    |17.4r|  0.000|0|0|1|2|1|0|0
3259|2dFGRS S252Z243|331.62667 | -28.99711 |!*|   -60|-0.000200 |    |19.00|  0.000|0|0|1|2|1|0|0
3260|GALEXMSC J224321.74-285331.6  |340.84200 | -28.89197 |!*|   -60|-0.000200 |    |18.98|  0.000|0|0|5|3|1|0|0
3261|2dFGRS S330Z192|328.82017 | -30.72306 |!*|   -60|-0.000200 |    |19.08|  0.000|0|0|1|2|1|0|0
3262|2dFGRS S254Z149|333.49000 | -28.78450 |!*|   -60|-0.000200 |    |19.13|  0.000|0|0|1|2|1|0|0
3263|GALEXASC J221404.69-304244.1  |333.51912 | -30.71153 |!*|   -60|-0.000200 |    |19.14|  0.000|0|0|8|4|1|0|0
3264|2dFGRS S410Z241|333.49350 | -31.51572 |!*|   -60|-0.000200 |    |19.05|  0.000|0|0|1|2|1|0|0
3265|2dFGRS S333Z176|331.83950 | -29.80819 |!*|   -60|-0.000200 |    |19.15|  0.000|0|0|1|2|1|0|0
3266|2dFGRS S411Z157|335.67396 | -31.10361 |!*|   -60|-0.000200 |    |19.17|  0.000|0|0|1|2|1|0|0
3267|GALEXASC J215202.58-315412.0  |328.01004 | -31.90425 |!*|   -60|-0.000200 |    |19.21|  0.000|0|0|9|4|1|0|0
3268|2dFGRS S249Z133|328.42708 | -28.61311 |!*|   -60|-0.000200 |    |19.15|  0.000|0|0|1|2|1|0|0
3269|2dFGRS S336Z163|335.12229 | -30.76939 |!*|   -60|-0.000200 |    |19.27|  0.000|0|0|1|2|1|0|0
3270|2dFGRS S333Z012|333.49604 | -30.73511 |!*|   -60|-0.000200 |    |19.28|  0.000|0|0|1|2|1|0|0
3271|2dFGRS S412Z187|336.23917 | -32.12000 |!*|   -60|-0.000200 |:   |19.28|  0.000|0|0|1|2|1|0|0
3272|2dFGRS S409Z211|331.86363 | -31.13289 |!*|   -60|-0.000200 |    |19.30|  0.000|0|0|1|2|1|0|0
3273|2dFGRS S335Z164|334.00063 | -30.00297 |!*|   -60|-0.000200 |    |19.37|  0.000|0|0|1|2|1|0|0
3274|2dFGRS S405Z149|327.39675 | -31.97764 |!*|   -60|-0.000200 |    |19.38|  0.000|0|0|1|2|1|0|0
3275|2dFGRS S246Z189|325.60746 | -29.32958 |!*|   -60|-0.000200 |    |17.7r|  0.000|0|0|1|2|1|0|0
3276|2dFGRS S248Z018|328.65688 | -28.61536 |!*|   -60|-0.000200 |    |17.7r|  0.000|0|0|1|2|1|0|0
3277|GALEXASC J221640.07-294712.4  |334.16675 | -29.78753 |!*|   -60|-0.000200 |    |19.39|  0.000|0|0|4|3|1|0|0
3278|2dFGRS S254Z051|334.83317 | -28.16900 |!*|   -60|-0.000200 |    |19.39|  0.000|0|0|1|2|1|0|0
3279|2dFGRS S410Z118|334.36833 | -32.08619 |!*|   -60|-0.000200 |    |19.40|  0.000|0|0|1|2|1|0|0
3280|GALEXASC J222638.38-310451.9  |336.66046 | -31.08122 |!*|   -60|-0.000200 |    |19.41|  0.000|0|0|7|4|1|0|0
3281|2dFGRS S411Z239|334.99533 | -31.32936 |!*|   -60|-0.000200 |    |19.41|  0.000|0|0|1|2|1|0|0
3282|2dFGRS S335Z031|335.04833 | -30.30247 |!*|   -60|-0.000200 |    |19.42|  0.000|0|0|1|2|1|0|0
3283|2dFGRS S170Z163|326.75654 | -28.14153 |!*|   -60|-0.000200 |    |19.33|  0.000|0|0|1|2|1|0|0
3284|GALEXASC J222618.59-302644.2  |336.57771 | -30.44558 |!*|   -60|-0.000200 |:   |19.44|  0.000|0|0|8|4|1|0|0
3285|2dFGRS S337Z033|336.85692 | -29.52953 |!*|   -60|-0.000200 |    |19.44|  0.000|0|0|1|2|1|0|0
3286|2dFGRS S333Z188|331.61204 | -30.63881 |!*|   -60|-0.000200 |:   |19.45|  0.000|0|0|1|2|1|0|0
3287|2dFGRS S331Z027|331.15642 | -30.10328 |!*|   -60|-0.000200 |    |19.48|  0.000|0|0|1|2|1|0|0
3288|GALEXMSC J221029.47-293324.0  |332.62296 | -29.55700 |!*|   -60|-0.000200 |    |19.48|  0.000|0|0|5|3|1|0|0
3289|GALEXASC J221409.51-283255.0  |333.53971 | -28.54867 |!*|   -60|-0.000200 |    |17.18|  0.000|0|0|8|4|1|0|0
3290|2dFGRS S410Z121|334.25958 | -31.15261 |!*|   -60|-0.000200 |    |18.04|  0.000|0|0|1|2|1|0|0
3291|2dFGRS S253Z091|332.97196 | -27.96781 |!*|   -60|-0.000200 |    |18.05|  0.000|0|0|1|2|1|0|0
3292|2dFGRS S251Z213|331.92062 | -29.65253 |!*|   -60|-0.000200 |    |18.22|  0.000|0|0|1|2|1|0|0
3293|2dFGRS S254Z105|334.29200 | -28.20608 |!*|   -60|-0.000200 |    |18.35|  0.000|0|0|1|2|1|0|0
3294|2dFGRS S328Z220|326.54712 | -30.09897 |!*|   -60|-0.000200 |    |17.4r|  0.000|0|0|1|2|1|0|0
3295|2dFGRS S330Z255|328.71933 | -30.95889 |!*|   -60|-0.000200 |    |18.93|  0.000|0|0|1|2|1|0|0
3296|2dFGRS S261Z108|342.31379 | -29.84681 |!*|   -60|-0.000200 |    |17.86|  0.000|0|0|1|2|1|0|0
3297|2dFGRS S261Z093|342.54817 | -29.71508 |!*|   -60|-0.000200 |    |17.79|  0.000|0|0|1|2|1|0|0
3298|2dFGRS S185Z117|344.47392 | -27.89622 |!*|   -60|-0.000200 |    |18.05|  0.000|0|0|1|2|1|0|0
3299|2dFGRS S339Z015|339.55571 | -30.21469 |!*|   -60|-0.000200 |    |18.16|  0.000|0|0|1|2|1|0|0
3300|2dFGRS S345Z030|346.64825 | -30.64808 |!*|   -60|-0.000200 |    |18.53|  0.000|0|0|1|2|1|0|0
3301|2dFGRS S345Z187|345.47029 | -30.72442 |!*|   -60|-0.000200 |    |18.67|  0.000|0|0|1|2|1|0|0
3302|GALEXASC J232125.37-294518.9  |350.35508 | -29.75511 |!*|   -60|-0.000200 |    |18.80|  0.000|0|0|9|4|1|0|0
3303|GALEXASC J223014.36-302003.1  |337.55954 | -30.33456 |!*|   -60|-0.000200 |    |18.83|  0.000|0|0|5|3|1|0|0
3304|GALEXASC J232739.43-275205.7  |351.91383 | -27.86769 |!*|   -60|-0.000200 |    |18.81|  0.000|0|0|5|3|1|0|0
3305|GALEXASC J224144.79-311926.5  |340.43662 | -31.32286 |!*|   -60|-0.000200 |    |18.92|  0.000|0|0|5|3|1|0|0
3306|2dFGRS S417Z103|342.49379 | -31.32056 |!*|   -60|-0.000200 |    |18.95|  0.000|0|0|1|2|1|0|0
3307|2dFGRS S344Z038|345.40617 | -30.09536 |!*|   -60|-0.000200 |    |18.97|  0.000|0|0|1|2|1|0|0
3308|2dFGRS S268Z166|351.41129 | -29.65694 |!*|   -60|-0.000200 |    |19.02|  0.000|0|0|1|2|1|0|0
3309|2dFGRS S257Z166|337.73167 | -29.76456 |!*|   -60|-0.000200 |    |19.12|  0.000|0|0|1|2|1|0|0
3310|2dFGRS S417Z268|342.83579 | -31.03197 |!*|   -60|-0.000200 |    |19.13|  0.000|0|0|1|2|1|0|0
3311|2dFGRS S339Z134|338.30458 | -30.25258 |!*|   -60|-0.000200 |    |19.14|  0.000|0|0|1|2|1|0|0
3312|GALEXASC J224714.20-303020.2  |341.80892 | -30.50625 |!*|   -60|-0.000200 |    |19.17|  0.000|0|0|9|4|1|0|0
3313|2dFGRS S186Z101|345.97967 | -27.63208 |!*|   -60|-0.000200 |    |19.10|  0.000|0|0|1|2|1|0|0
3314|2dFGRS S267Z063|349.69267 | -28.53833 |!*|   -60|-0.000200 |:   |19.26|  0.000|0|0|1|2|1|0|0
3315|2dFGRS S339Z004|339.66596 | -30.13644 |!*|   -60|-0.000200 |:   |19.24|  0.000|0|0|1|2|1|0|0
3316|GALEXASC J231212.31-284427.7  |348.05192 | -28.74222 |!*|   -60|-0.000200 |    |19.36|  0.000|0|0|4|3|1|0|0
3317|2dFGRS S265Z087|347.58142 | -28.15336 |!*|   -60|-0.000200 |    |19.37|  0.000|0|0|1|2|1|0|0
3318|2dFGRS S417Z155|343.80225 | -31.52447 |!*|   -60|-0.000200 |    |19.44|  0.000|0|0|1|2|1|0|0
3319|2dFGRS S273Z226|356.22237 | -28.06775 |!*|   -60|-0.000200 |    |19.39|  0.000|0|0|1|2|1|0|0
3320|2dFGRS S136Z012|  3.13362 | -25.56833 |!*|   -60|-0.000200 |    |17.89|  0.000|0|0|1|2|1|0|0
3321|2dFGRS S135Z163|  1.12029 | -25.82172 |!*|   -60|-0.000200 |    |18.17|  0.000|0|0|1|2|1|0|0
3322|2dFGRS S272Z242|355.01571 | -29.50811 |!*|   -60|-0.000200 |    |18.57|  0.000|0|0|1|2|1|0|0
3323|2dFGRS S200Z226|  1.42100 | -26.48083 |!*|   -60|-0.000200 |    |18.97|  0.000|0|0|1|2|1|0|0
3324|GALEXASC J000518.12-261821.6  |  1.32488 | -26.30636 |!*|   -60|-0.000200 |    |19.10|  0.000|0|0|5|3|1|0|0
3325|2dFGRS S349Z225|351.23233 | -31.30139 |!*|   -60|-0.000200 |    |19.10|  0.000|0|0|1|2|1|0|0
3326|GALEXASC J000604.58-260422.5  |  1.51729 | -26.07303 |!*|   -60|-0.000200 |    |19.15|  0.000|0|0|5|3|1|0|0
3327|GALEXASC J233801.03-291107.6  |354.50342 | -29.18589 |!*|   -60|-0.000200 |    |19.34|  0.000|0|0|5|3|1|0|0
3328|2dFGRS S143Z203| 13.14571 | -26.08178 |!*|   -60|-0.000200 |    |18.34|  0.000|0|0|1|2|1|0|0
3329|2dFGRS S089Z117| 13.17700 | -25.04264 |!*|   -60|-0.000200 |    |18.98|  0.000|0|0|1|2|1|0|0
3330|GALEXMSC J003600.91-262458.6  |  9.00446 | -26.41636 |!*|   -60|-0.000200 |    |19.08|  0.000|0|0|5|3|1|0|0
3331|2dFGRS S142Z180| 11.72150 | -26.53825 |!*|   -60|-0.000200 |    |18.14|  0.000|0|0|1|2|1|0|0
3332|GALEXASC J003049.78-262811.7  |  7.70700 | -26.47000 |!*|   -60|-0.000200 |    |18.24|  0.000|0|0|7|4|1|0|0
3333|GALEXASC J001524.43-255843.6  |  3.85200 | -25.97928 |!*|   -60|-0.000200 |    |18.25|  0.000|0|0|5|3|1|0|0
3334|GALEXASC J004154.20-262844.3  | 10.47521 | -26.47881 |!*|   -60|-0.000200 |    |18.26|  0.000|0|0|5|3|1|0|0
3335|2dFGRS S143Z243| 12.88375 | -25.93792 |!*|   -60|-0.000200 |    |18.62|  0.000|0|0|1|2|1|0|0
3336|GALEXASC J001546.11-254440.0  |  3.94250 | -25.74467 |!*|   -60|-0.000200 |    |18.64|  0.000|0|0|4|3|1|0|0
3337|2dFGRS S136Z220|  3.48429 | -25.61800 |!*|   -60|-0.000200 |    |18.74|  0.000|0|0|1|2|1|0|0
3338|GALEXMSC J004658.19-253728.4  | 11.74308 | -25.62603 |!*|   -60|-0.000200 |    |18.89|  0.000|0|0|5|3|1|0|0
3339|2dFGRS S142Z232| 11.34563 | -26.55336 |!*|   -60|-0.000200 |    |18.95|  0.000|0|0|1|2|1|0|0
3340|GALEXMSC J005443.13-255139.2  | 13.67792 | -25.86036 |!*|   -60|-0.000200 |    |18.96|  0.000|0|0|5|3|1|0|0
3341|2dFGRS S142Z271| 11.09812 | -26.01558 |!*|   -60|-0.000200 |    |18.97|  0.000|0|0|1|2|1|0|0
3342|2dFGRS S137Z182|  3.94125 | -25.54092 |!*|   -60|-0.000200 |:   |18.98|  0.000|0|0|1|2|1|0|0
3343|2dFGRS S142Z254| 11.23212 | -26.53611 |!*|   -60|-0.000200 |    |18.99|  0.000|0|0|1|2|1|0|0
3344|2dFGRS S209Z198| 11.78075 | -26.76047 |!*|   -60|-0.000200 |    |19.18|  0.000|0|0|1|2|1|0|0
3345|GALEXASC J020149.34-262214.8  | 30.45604 | -26.37111 |!*|   -60|-0.000200 |    |17.23|  0.000|0|0|5|3|1|0|0
3346|2dFGRS S151Z197| 24.58092 | -26.11875 |!*|   -60|-0.000200 |    |17.83|  0.000|0|0|1|2|1|0|0
3347|GALEXASC J014620.94-253602.4  | 26.58738 | -25.60022 |!*|   -60|-0.000200 |    |18.55|  0.000|0|0|5|3|1|0|0
3348|GALEXASC J014029.77-263640.0  | 25.12367 | -26.61117 |!*|   -60|-0.000200 |    |18.57|  0.000|0|0|5|3|1|0|0
3349|GALEXASC J015218.02-262839.4  | 28.07475 | -26.47742 |!*|   -60|-0.000200 |    |18.77|  0.000|0|0|5|3|1|0|0
3350|GALEXASC J013315.84-265525.3  | 23.31612 | -26.92353 |!*|   -60|-0.000200 |    |18.78|  0.000|0|0|5|3|1|0|0
3351|2dFGRS S145Z244| 16.22996 | -26.31764 |!*|   -60|-0.000200 |    |18.96|  0.000|0|0|1|2|1|0|0
3352|2dFGRS S221Z182| 27.30883 | -26.87861 |!*|   -60|-0.000200 |    |19.14|  0.000|0|0|1|2|1|0|0
3353|2dFGRS S145Z174| 16.77158 | -25.98144 |!*|   -60|-0.000200 |    |19.28|  0.000|0|0|1|2|1|0|0
3354|2dFGRS S152Z260| 27.16225 | -25.86811 |!*|   -60|-0.000200 |    |19.37|  0.000|0|0|1|2|1|0|0
3355|2dFGRS S153Z138| 27.55221 | -25.64347 |!*|   -60|-0.000200 |    |19.41|  0.000|0|0|1|2|1|0|0
3356|2dFGRS S154Z057| 30.42308 | -25.52881 |!*|   -60|-0.000200 |    |19.42|  0.000|0|0|1|2|1|0|0
3357|2dFGRS S103Z331| 36.39413 | -25.12669 |!*|   -60|-0.000200 |    |18.15|  0.000|0|0|1|2|1|0|0
3358|GALEXASC J023823.44-251030.9  | 39.59788 | -25.17636 |!*|   -60|-0.000200 |    |18.90|  0.000|0|0|9|4|1|0|0
3359|GALEXASC J024838.45-253936.1  | 42.15992 | -25.65961 |!*|   -60|-0.000200 |    |18.97|  0.000|0|0|5|3|1|0|0
3360|2dFGRS S161Z174| 42.18542 | -25.20542 |!*|   -60|-0.000200 |    |19.34|  0.000|0|0|1|2|1|0|0
3361|2dFGRS S818Z208| 68.22417 | -25.71778 |!*|   -60|-0.000200 |    |17.69|  0.000|0|0|1|2|1|0|0
3362|2dFGRS S818Z069| 68.88038 | -25.26889 |!*|   -60|-0.000200 |    |17.96|  0.000|0|0|1|2|1|0|0
3363|GALEXASC J041541.64-230530.2  | 63.92458 | -23.09117 |!*|   -60|-0.000200 |    |18.74|  0.000|0|0|5|3|1|0|0
3364|2dFGRS S114Z068|330.21117 | -25.50706 |!*|   -60|-0.000200 |    |16.66|  0.000|0|0|1|2|1|0|0
3365|2dFGRS S060Z027|331.14567 | -23.82478 |!*|   -60|-0.000200 |    |17.53|  0.000|0|0|1|2|1|0|0
3366|GALEXASC J215944.30-253957.3  |329.93392 | -25.66561 |!*|   -60|-0.000200 |    |18.25|  0.000|0|0|5|3|1|0|0
3367|2dFGRS S003Z349|329.40067 | -23.16594 |!*|   -60|-0.000200 |    |18.28|  0.000|0|0|1|2|1|0|0
3368|2dFGRS S060Z286|330.75046 | -24.75697 |!*|   -60|-0.000200 |    |18.34|  0.000|0|0|1|2|1|0|0
3369|2dFGRS S173Z241|330.35204 | -26.61358 |!*|   -60|-0.000200 |:   |18.41|  0.000|0|0|1|2|1|0|0
3370|GALEXASC J221144.78-245502.1  |332.93683 | -24.91747 |!*|   -60|-0.000200 |    |18.41|  0.000|0|0|5|3|1|0|0
3371|GALEXASC J220129.21-271427.7  |330.37158 | -27.24050 |!*|   -60|-0.000200 |    |18.28|  0.000|0|0|5|3|1|0|0
3372|2dFGRS S116Z011|333.29992 | -25.38447 |!*|   -60|-0.000200 |    |18.47|  0.000|0|0|1|2|1|0|0
3373|2dFGRS S114Z233|330.44462 | -26.49967 |!*|   -60|-0.000200 |    |18.49|  0.000|0|0|1|2|1|0|0
3374|GALEXASC J220958.18-263018.8  |332.49267 | -26.50492 |!*|   -60|-0.000200 |    |18.52|  0.000|0|0|5|3|1|0|0
3375|GALEXASC J215542.63-223036.3  |328.92787 | -22.50981 |!*|   -60|-0.000200 |    |18.55|  0.000|0|0|5|3|1|0|0
3376|2dFGRS S115Z054|331.75671 | -25.67083 |!*|   -60|-0.000200 |    |18.71|  0.000|0|0|1|2|1|0|0
3377|2dFGRS S172Z151|330.54383 | -27.18064 |!*|   -60|-0.000200 |    |18.60|  0.000|0|0|1|2|1|0|0
3378|2dFGRS S004Z090|332.12254 | -22.53389 |!*|   -60|-0.000200 |    |18.84|  0.000|0|0|1|2|1|0|0
3379|2dFGRS S061Z169|332.42208 | -25.10756 |!*|   -60|-0.000200 |    |18.95|  0.000|0|0|1|2|1|0|0
3380|GALEXASC J220840.08-222744.8  |332.16696 | -22.46231 |!*|   -60|-0.000200 |    |19.06|  0.000|0|0|5|3|1|0|0
3381|2dFGRS S060Z033|330.81750 | -23.91603 |!*|   -60|-0.000200 |    |19.09|  0.000|0|0|1|2|1|0|0
3382|2dFGRS S115Z282|331.66971 | -26.68647 |!*|   -60|-0.000200 |:   |19.10|  0.000|0|0|1|2|1|0|0
3383|2dFGRS S114Z245|330.35542 | -26.15822 |!*|   -60|-0.000200 |    |19.10|  0.000|0|0|1|2|1|0|0
3384|2MASX J22054116-2638261|331.42167 | -26.64061 |!*|   -60|-0.000200 |    |19.10|  0.000|0|0|9|2|1|2|0
3385|2dFGRS S114Z044|330.37808 | -25.28831 |!*|   -60|-0.000200 |    |19.11|  0.000|0|0|1|2|1|0|0
3386|2dFGRS S116Z030|333.03317 | -25.82536 |!*|   -60|-0.000200 |    |19.13|  0.000|0|0|1|2|1|0|0
3387|2dFGRS S059Z058|328.94929 | -23.77242 |!*|   -60|-0.000200 |    |17.6r|  0.000|0|0|1|2|1|0|0
3388|2dFGRS S114Z049|330.33742 | -25.85319 |!*|   -60|-0.000200 |    |19.20|  0.000|0|0|1|2|1|0|0
3389|2dFGRS S003Z348|329.39646 | -22.80769 |!*|   -60|-0.000200 |    |19.21|  0.000|0|0|1|2|1|0|0
3390|2dFGRS S059Z014|329.92813 | -23.62067 |!*|   -60|-0.000200 |    |19.21|  0.000|0|0|1|2|1|0|0
3391|2dFGRS S059Z348|328.74842 | -24.72933 |!*|   -60|-0.000200 |    |19.22|  0.000|0|0|1|2|1|0|0
3392|GALEXASC J220154.60-243245.3  |330.47775 | -24.54597 |!*|   -60|-0.000200 |    |19.23|  0.000|0|0|4|3|1|0|0
3393|GALEXASC J215806.73-262352.8  |329.52842 | -26.39828 |!*|   -60|-0.000200 |    |17.7r|  0.000|0|0|8|4|1|0|0
3394|2dFGRS S174Z246|331.84221 | -26.90786 |!*|   -60|-0.000200 |    |19.23|  0.000|0|0|1|2|1|0|0
3395|2dFGRS S115Z323|331.20750 | -26.25656 |!*|   -60|-0.000200 |    |19.35|  0.000|0|0|1|2|1|0|0
3396|2dFGRS S115Z218|332.05500 | -26.10164 |!*|   -60|-0.000200 |    |19.36|  0.000|0|0|1|2|1|0|0
3397|GALEXASC J215512.43-230623.2  |328.80183 | -23.10650 |!*|   -60|-0.000200 |    |17.9r|  0.000|0|0|9|4|1|0|0
